,Open Bid_x,Open Bid_y,Long Swap USDCZK,Short Swap USDCZK,open_1
2007-11-30,4.8,4.94,6.178160919540232e-06,-6.779661016949154e-06,5.50139
2007-12-01,4.83,5.15,6.194015627977895e-06,-6.8160597572362285e-06,5.50139
2007-12-02,4.75,5.15,5.07246376811594e-06,-6.591337099811677e-06,5.50139
2007-12-03,4.75,5.15,5.893719806763287e-06,-6.457739791073124e-06,5.52945
2007-12-04,4.8,5.14,5.2203065134099614e-06,-5.838041431261771e-06,5.53208
2007-12-05,4.85,5.11,1.9230769230769228e-05,-2.11864406779661e-05,5.47624
2007-12-06,4.83,5.14,5.860491709548317e-06,-6.991685563114133e-06,5.50137
2007-12-07,4.7,5.17,5.555555555555554e-06,-6.178160919540232e-06,5.48634
2007-12-08,4.6,5.15,4.712301587301583e-06,-6.0916179337231976e-06,5.48634
2007-12-09,4.75,5.15,5.314009661835746e-06,-6.826741996233522e-06,5.48634
2007-12-10,4.65,5.05,5.850540806293019e-06,-6.473429951690822e-06,5.4787
2007-12-11,4.4,5.17,4.783950617283949e-06,-5.8035714285714295e-06,5.43525
2007-12-12,4.3,5.05,1.2264150943396232e-05,-1.5123456790123466e-05,5.45615
2007-12-13,4.3,5.11,3.930817610062892e-06,-4.629629629629631e-06,5.40523
2007-12-14,4.3,5.21,3.930817610062892e-06,-4.413291796469364e-06,5.43005
2007-12-15,4.27,5.3,3.4261016234450758e-06,-4.138216428719221e-06,5.43005
2007-12-16,4.28,5.3,3.4722222222222224e-06,-4.26954732510288e-06,5.43005
2007-12-17,4.3,5.13,3.825995807127882e-06,-4.30944963655244e-06,5.52659
2007-12-18,4.37,5.27,4.034761018001243e-06,-4.722730042656914e-06,5.54361
2007-12-19,4.35,5.29,1.090342679127725e-05,-1.2996941896024472e-05,5.5612
2007-12-20,4.3,5.27,3.668763102725369e-06,-4.629629629629631e-06,5.56578
2007-12-21,5.07,5.23,6.727073036792973e-06,-7.713572320313895e-06,5.58887
2007-12-22,4.4,5.8,4.218106995884776e-06,-4.8989898989899024e-06,5.58887
2007-12-23,4.75,5.8,5.652173913043479e-06,-6.450094161958572e-06,5.58887
2007-12-24,4.75,5.23,5.652173913043479e-06,-6.450094161958572e-06,5.57211
2007-12-25,4.65,5.8,5.260570304818092e-06,-5.969574427113424e-06,5.57211
2007-12-26,4.97,5.8,1.9402568397543267e-05,-2.175095160413269e-05,5.54502
2007-12-27,4.95,5.8,6.069094304388422e-06,-6.887052341597797e-06,5.5312
2007-12-28,4.51,4.96,4.0834845735027215e-06,-5.496137849079026e-06,5.46419
2007-12-29,4.53,5.45,4.621257785814752e-06,-5.6047197640118026e-06,5.46419
2007-12-30,4.35,5.45,3.374870197300101e-06,-5.173799477596947e-06,5.46419
2007-12-31,4.3,5.16,3.4067085953878368e-06,-4.1152263374485625e-06,5.3994
2008-01-01,4.3,5.19,3.983228511530398e-06,-5.1010101010101e-06,5.3994
2008-01-02,4.4,5.19,1.3117283950617288e-05,-1.590909090909091e-05,5.41633
2008-01-03,4.4,5.16,4.629629629629631e-06,-5.555555555555554e-06,5.4004
2008-01-04,4.47,5.27,4.671947999187486e-06,-5.183172302737518e-06,5.34494
2008-01-05,4.29,5.28,3.885738290275152e-06,-4.535147392290248e-06,5.34494
2008-01-06,4.25,5.28,2.3809523809523816e-06,-4.33231396534149e-06,5.34494
2008-01-07,4.35,5.1,4.101765316718585e-06,-4.526748971193419e-06,5.34339
2008-01-08,4.35,5.15,4.101765316718585e-06,-4.578189300411524e-06,5.37154
2008-01-09,4.3,5.12,1.2106918238993716e-05,-1.457949662369551e-05,5.3657
2008-01-10,4.3,5.12,3.51153039832285e-06,-4.049844236760121e-06,5.36465
2008-01-11,4.25,5.22,2.9100529100529086e-06,-4.192872117400418e-06,5.26812
2008-01-12,4.12,5.25,3.2552083333333365e-06,-3.99106002554278e-06,5.26812
2008-01-13,4.24,5.25,2.8625954198473285e-06,-4.369538077403244e-06,5.26812
2008-01-14,4.27,5.05,3.847775669407546e-06,-4.333751044277359e-06,5.2778
2008-01-15,4.24,5.25,3.7107718405428342e-06,-4.333751044277359e-06,5.2628
2008-01-16,4.17,5.14,9.187620889748552e-06,-1.4411027568922298e-05,5.31405
2008-01-17,4.25,5.24,3.7037037037037054e-06,-4.192872117400418e-06,5.42635
2008-01-18,4.25,5.24,3.650793650793648e-06,-4.050925925925927e-06,5.47514
2008-01-19,4.12,5.26,3.0381944444444413e-06,-3.869804919423242e-06,5.47514
2008-01-20,4.2,5.26,3.418803418803416e-06,-4.361370716510904e-06,5.47514
2008-01-21,4.2,5.15,3.5790598290598315e-06,-4.0740740740740725e-06,5.48818
2008-01-22,4.05,5.23,3.300330033003297e-06,-4.099244875943903e-06,5.57818
2008-01-23,3.45,5.23,-9.363295880149836e-07,-1.831501831501825e-06,5.49956
2008-01-24,3.35,5.32,-1.2771392081736891e-06,0.0,5.49696
2008-01-25,3.32,5.26,-1.478909465020575e-06,1.254075746175112e-07,5.42235
2008-01-26,3.25,5.3,-1.6993464052287549e-06,6.242197253432853e-08,5.42235
2008-01-27,3.24,5.3,-1.7688679245283006e-06,5.073566717402334e-07,5.42235
2008-01-28,3.27,5.11,-1.6913869372885722e-06,3.170979198376451e-07,5.4855
2008-01-29,3.22,5.4,-2.1063717746182173e-06,7.056710289966635e-07,5.45676
2008-01-30,3.26,5.3,-4.694835680751186e-06,9.491268033408978e-07,5.43794
2008-01-31,3.1,5.47,-2.100271002710029e-06,9.920634920634886e-07,5.4349
2008-02-01,3.1,5.31,-2.845528455284556e-06,2.1419009370816647e-06,5.40809
2008-02-02,3.1,5.32,-2.845528455284556e-06,1.7195767195767197e-06,5.40809
2008-02-03,3.1,5.32,-2.9132791327913243e-06,2.1419009370816647e-06,5.40809
2008-02-04,3.12,5.32,-1.550701186623513e-06,5.329070077271545e-07,5.42145
2008-02-05,3.15,5.22,-2.342704149933064e-06,1.5211640211640158e-06,5.4082
2008-02-06,3.2,5.32,-6.944444444444438e-06,3.9215686274509846e-06,5.50959
2008-02-07,3.0,5.26,-3.3333333333333363e-06,2.168021680216804e-06,5.51655
2008-02-08,3.07,5.14,-4.914004914004912e-06,3.5305089261923822e-06,5.55005
2008-02-09,3.02,5.42,-5.044223327805421e-06,3.843042071197406e-06,5.55005
2008-02-10,2.99,5.42,-6.196045669729878e-06,3.85239253852393e-06,5.55005
2008-02-11,3.08,5.25,-4.629629629629625e-06,3.833736884584345e-06,5.51585
2008-02-12,3.06,5.4,-5.4050355774493625e-06,4.206730769230769e-06,5.52075
2008-02-13,3.06,5.35,-1.5394088669950734e-05,1.2019230769230764e-05,5.48274
2008-02-14,3.08,5.19,-4.97004357298475e-06,4.170029593758408e-06,5.46025
2008-02-15,3.07,5.19,-5.118755118755116e-06,4.31499460625674e-06,5.40245
2008-02-16,3.07,5.36,-5.187005187005187e-06,4.382416396979498e-06,5.40245
2008-02-17,3.07,5.36,-5.323505323505322e-06,3.573354908306366e-06,5.40245
2008-02-18,3.1,5.2,-4.878048780487809e-06,3.703703703703703e-06,5.37535
2008-02-19,3.03,5.3,-5.514199062586162e-06,3.7698412698412634e-06,5.38215
2008-02-20,3.1,5.34,-1.4634146341463428e-05,1.1847389558232928e-05,5.33665
2008-02-21,3.06,5.22,-5.062944718117129e-06,3.6057692307692303e-06,5.34182
2008-02-22,3.06,5.37,-4.857690202517781e-06,3.739316239316245e-06,5.3215
2008-02-23,3.05,5.4,-4.9382716049382725e-06,3.8152610441767074e-06,5.3215
2008-02-24,3.05,5.4,-4.9382716049382725e-06,3.4391534391534394e-06,5.3215
2008-02-25,3.04,5.4,-5.225522552255224e-06,3.2330430192662954e-06,5.31124
2008-02-26,3.1,5.35,-4.742547425474259e-06,3.3068783068783074e-06,5.30917
2008-02-27,3.06,5.3,-1.4162561576354667e-05,1.081730769230769e-05,5.23287
2008-02-28,3.06,5.37,-5.61029009304871e-06,3.4722222222222224e-06,5.2073
2008-02-29,3.07,5.38,-5.323505323505322e-06,3.197442046362914e-06,5.1748
2008-03-01,3.05,5.42,-4.9382716049382725e-06,3.8152610441767074e-06,5.1748
2008-03-02,3.05,5.42,-5.486968449931412e-06,2.976190476190478e-06,5.1748
2008-03-03,3.05,5.3,-5.0068587105624144e-06,3.5475234270414977e-06,5.20959
2008-03-04,3.04,5.39,-4.194169416941698e-06,2.573238321456845e-06,5.1732
2008-03-05,3.08,5.47,-1.1642156862745112e-05,8.173843700159498e-06,5.15995
2008-03-06,3.1,5.47,-4.742547425474259e-06,3.0120481927710787e-06,5.1277
2008-03-07,2.91,5.36,-5.328218243819269e-06,3.379291700459586e-06,5.12329
2008-03-08,2.95,5.48,-4.9226441631504935e-06,3.0120481927710787e-06,5.12329
2008-03-09,3.05,5.48,-5.486968449931412e-06,2.976190476190478e-06,5.12329
2008-03-10,3.06,5.25,-4.036672140120416e-06,2.8712606837606827e-06,5.14765
2008-03-11,3.0,5.45,-5.208333333333333e-06,3.997289972899726e-06,5.1362
2008-03-12,2.85,5.72,-2.012987012987011e-05,1.6033755274261597e-05,5.13726
2008-03-13,2.85,5.13,-6.709956709956703e-06,5.344585091420532e-06,5.07565
2008-03-14,2.72,5.43,-8.064516129032257e-06,6.069694373036277e-06,5.09545
2008-03-15,2.48,5.32,-1.0616219667943813e-05,9.078212290502794e-06,5.09545
2008-03-16,2.63,5.32,-9.02969084787267e-06,7.407407407407406e-06,5.09545
2008-03-17,2.4,5.64,-1.1274509803921564e-05,9.682539682539689e-06,5.06708
2008-03-18,2.5,5.6,-1.0238095238095238e-05,8.796296296296296e-06,5.1029
2008-03-19,2.6,5.4,-2.6620370370370365e-05,2.2297297297297274e-05,5.12164
2008-03-20,2.65,5.36,-8.371385083713853e-06,6.666666666666667e-06,5.18521
2008-03-21,2.55,5.36,-9.389671361502349e-06,7.132132132132134e-06,5.2626
2008-03-22,2.73,5.38,-7.596067917783735e-06,5.947200464171742e-06,5.2626
2008-03-23,2.55,5.38,-9.389671361502349e-06,7.132132132132134e-06,5.2626
2008-03-24,2.7,5.38,-7.882882882882883e-06,6.213450292397665e-06,5.29458
2008-03-25,2.73,5.24,-7.596067917783735e-06,5.947200464171742e-06,5.22115
2008-03-26,2.88,5.28,-1.8685567010309288e-05,1.4028475711892808e-05,5.17415
2008-03-27,2.8,5.44,-6.944444444444445e-06,5.341880341880348e-06,5.07085
2008-03-28,2.89,5.38,-6.141102542130819e-06,4.594820384294071e-06,5.07467
2008-03-29,2.93,5.62,-5.583828102912074e-06,4.342431761786608e-06,5.07467
2008-03-30,2.97,5.45,-5.457598656591098e-06,3.421900161030593e-06,5.07467
2008-03-31,2.75,5.61,-7.851851851851856e-06,5.344585091420532e-06,5.07625
2008-04-01,2.9,5.82,-6.339031339031341e-06,3.997289972899726e-06,5.09429
2008-04-02,2.93,5.52,-1.5691263782866836e-05,1.152263374485596e-05,5.18466
2008-04-03,2.95,5.55,-5.414908579465546e-06,4.252400548696843e-06,5.1352
2008-04-04,2.8,5.61,-6.725146198830417e-06,4.652777777777777e-06,5.12238
2008-04-05,2.7,5.45,-8.633633633633632e-06,6.213450292397665e-06,5.12238
2008-04-06,2.77,5.45,-6.999705275567351e-06,5.076142131979698e-06,5.12238
2008-04-07,2.8,5.51,-5.994152046783625e-06,3.888888888888892e-06,5.08477
2008-04-08,2.65,5.64,-9.817351598173517e-06,6.42135642135642e-06,5.05075
2008-04-09,2.65,5.64,-2.853881278538813e-05,1.83982683982684e-05,5.06417
2008-04-10,2.65,5.73,-9.056316590563169e-06,5.6998556998557055e-06,5.01065
2008-04-11,2.66,5.78,-8.576199149969641e-06,6.131796690307328e-06,5.02955
2008-04-12,2.76,5.74,-7.313829787234044e-06,5.685089234312034e-06,5.02955
2008-04-13,2.6,5.74,-9.72222222222222e-06,7.294429708222812e-06,5.02955
2008-04-14,2.7,5.65,-9.759759759759758e-06,7.309941520467835e-06,5.05285
2008-04-15,2.55,5.58,-1.1111111111111122e-05,7.55555555555555e-06,5.00479
2008-04-16,2.6,5.53,-2.962962962962962e-05,1.929824561403509e-05,5.01125
2008-04-17,2.82,5.41,-7.344386271087843e-06,5.0311791383219925e-06,4.9549
2008-04-18,2.7,5.5,-8.108108108108099e-06,6.65204678362573e-06,4.97674
2008-04-19,2.7,5.6,-7.882882882882883e-06,6.213450292397665e-06,4.97674
2008-04-20,2.7,5.6,-7.882882882882883e-06,6.213450292397665e-06,4.97674
2008-04-21,2.8,5.55,-7.236842105263158e-06,4.914529914529915e-06,5.0287
2008-04-22,2.6,5.7,-8.950617283950616e-06,6.28654970760234e-06,4.99395
2008-04-23,2.6,5.82,-2.6620370370370365e-05,1.8640350877192997e-05,4.95376
2008-04-24,2.75,5.79,-7.629629629629622e-06,5.1336146272855095e-06,5.00478
2008-04-25,2.81,5.58,-6.926217556138814e-06,5.757052389176743e-06,5.08885
2008-04-26,2.6,5.93,-8.873456790123455e-06,7.132132132132134e-06,5.08885
2008-04-27,2.75,5.85,-7.333333333333333e-06,4.9783549783549775e-06,5.08885
2008-04-28,2.65,5.97,-8.143074581430753e-06,5.7037037037036986e-06,5.10654
2008-04-29,2.5,6.16,-1.0158730158730153e-05,7.80780780780781e-06,5.08749
2008-04-30,2.5,5.77,-3.095238095238095e-05,2.027027027027025e-05,5.14262
2008-05-01,2.5,6.01,-9.682539682539689e-06,7.190432939751745e-06,5.07487
2008-05-02,2.4,5.98,-1.0784313725490202e-05,8.88888888888889e-06,5.15414
2008-05-03,2.35,5.95,-1.2106135986733004e-05,9.6031746031746e-06,5.15414
2008-05-04,2.4,5.95,-1.1519607843137258e-05,8.809523809523803e-06,5.15414
2008-05-05,2.35,5.82,-1.1691542288557208e-05,8.685446009389671e-06,5.10413
2008-05-06,2.6,5.96,-9.027777777777776e-06,6.814814814814817e-06,5.05935
2008-05-07,2.5,5.9,-3.214285714285714e-05,2.582159624413148e-05,5.06829
2008-05-08,2.5,6.0,-1.0396825396825398e-05,7.3059360730593555e-06,5.14027
2008-05-09,2.3,5.89,-1.195286195286196e-05,9.500805152979062e-06,5.11362
2008-05-10,2.3,6.0,-1.2710437710437716e-05,1.0702614379084969e-05,5.11362
2008-05-12,2.4,5.8,-1.0702614379084969e-05,8.88888888888889e-06,5.09709
2008-05-13,2.2,5.86,-1.3368055555555554e-05,1.0130718954248372e-05,5.05341
2008-05-14,2.35,5.84,-3.656716417910448e-05,2.666666666666667e-05,5.06755
2008-05-15,2.4,5.85,-1.1519607843137258e-05,8.809523809523803e-06,5.08064
2008-05-16,2.25,5.89,-1.3589743589743588e-05,9.581320450885672e-06,5.07995
2008-05-17,2.35,5.93,-1.2271973466003312e-05,9.500805152979062e-06,5.07995
2008-05-18,2.38,5.9,-1.191650230111769e-05,9.179438058748404e-06,5.07995
2008-05-19,2.2,5.92,-1.4149305555555551e-05,1.0049019607843135e-05,5.02352
2008-05-20,2.17,5.98,-1.5159481247809329e-05,1.0962743158588854e-05,5.0269
2008-05-21,2.13,5.73,-4.286474973375933e-05,3.278278278278279e-05,5.0159
2008-05-22,2.2,5.69,-1.4149305555555551e-05,1.1195286195286197e-05,4.97672
2008-05-23,2.3,5.62,-1.2794612794612796e-05,9.96732026143791e-06,5.00215
2008-05-24,2.3,5.7,-1.2878787878787884e-05,1.0049019607843135e-05,5.00215
2008-05-25,2.25,5.7,-1.3504273504273504e-05,1.0385756676557864e-05,5.00215
2008-05-26,2.28,5.64,-1.227981029810299e-05,1.004211208292841e-05,5.00035
2008-05-27,2.3,5.62,-1.2037037037037044e-05,9.822866344605472e-06,5.00625
2008-05-28,2.33,5.77,-3.653653653653653e-05,2.658045977011493e-05,5.01185
2008-05-29,2.4,5.6,-1.1928104575163394e-05,9.206349206349206e-06,5.03619
2008-05-30,2.3,5.52,-1.2710437710437716e-05,9.339774557165854e-06,5.08415
2008-05-31,2.43,5.9,-1.0932944606413986e-05,9.04941768964432e-06,5.08415
2008-06-01,2.4,5.9,-1.086601307189543e-05,8.759469696969693e-06,5.08415
2008-06-02,2.41,5.55,-1.0752688172043012e-05,9.553628773281956e-06,5.1062
2008-06-03,2.4,5.86,-1.1519607843137258e-05,8.809523809523803e-06,5.1207
2008-06-04,2.4,5.7,-3.40686274509804e-05,3.0434782608695643e-05,5.15405
2008-06-05,2.3,5.68,-1.3047138047138047e-05,1.077943615257048e-05,5.1752
2008-06-06,2.3,5.76,-1.3131313131313127e-05,9.742351046698874e-06,5.10336
2008-06-07,2.36,5.7,-1.1739417989417986e-05,9.794476557482336e-06,5.10336
2008-06-08,2.3,5.7,-1.2794612794612796e-05,9.746588693957114e-06,5.10336
2008-06-09,2.34,5.61,-1.2225548902195615e-05,9.44767441860465e-06,5.01869
2008-06-10,2.25,5.48,-1.1111111111111108e-05,9.121061359867331e-06,5.09783
2008-06-11,2.2,5.56,-4.1406249999999993e-05,3.0845771144278594e-05,5.1714
2008-06-12,2.25,5.41,-1.1965811965811966e-05,9.950248756218902e-06,5.17119
2008-06-13,2.18,5.56,-1.2753319357092943e-05,1.0093426760093425e-05,5.18181
2008-06-14,2.35,5.68,-1.1608623548922052e-05,9.66183574879227e-06,5.18181
2008-06-15,2.18,5.68,-1.3714185883997205e-05,1.1363636363636365e-05,5.18181
2008-06-16,2.25,5.4,-1.1794871794871796e-05,1.0199004975124376e-05,5.22366
2008-06-17,2.25,5.62,-1.2393162393162392e-05,9.803921568627446e-06,5.16772
2008-06-18,2.15,5.47,-3.677248677248677e-05,2.929292929292929e-05,5.1913
2008-06-19,2.2,5.64,-1.1458333333333328e-05,8.872305140961854e-06,5.1524
2008-06-20,2.7,5.47,-7.507507507507506e-06,5.41125541125541e-06,5.1813
2008-06-21,2.65,5.7,-8.371385083713853e-06,6.666666666666667e-06,5.1813
2008-06-22,2.8,5.7,-8.406432748538015e-06,5.881519274376419e-06,5.1813
2008-06-23,2.75,5.5,-8.518518518518524e-06,5.274261603375525e-06,5.14385
2008-06-24,2.8,6.26,-8.69883040935673e-06,5.907172995780591e-06,5.14445
2008-06-25,2.7,6.07,-2.4774774774774763e-05,1.926406926406926e-05,5.11224
2008-06-26,2.75,6.13,-7.629629629629622e-06,5.555555555555554e-06,5.06465
2008-06-27,2.5,5.85,-9.920634920634922e-06,7.132132132132134e-06,5.05675
2008-06-28,2.43,5.85,-1.0689990281827012e-05,8.813345923827518e-06,5.05675
2008-06-29,2.3,6.05,-1.2962962962962968e-05,1.0721247563352828e-05,5.05675
2008-06-30,2.35,5.79,-1.1940298507462686e-05,9.44444444444444e-06,5.05845
2008-07-01,2.35,5.89,-1.1857379767827523e-05,9.36507936507936e-06,5.0844
2008-07-02,2.5,5.91,-3.095238095238095e-05,2.3972602739726037e-05,5.06665
2008-07-03,2.35,6.11,-1.2023217247097842e-05,9.126984126984132e-06,5.05589
2008-07-04,2.33,5.85,-1.2429095762429097e-05,9.09961685823755e-06,5.08489
2008-07-05,2.47,5.98,-1.0566762728146011e-05,7.936507936507938e-06,5.08489
2008-07-06,2.42,5.98,-1.1127355425601042e-05,8.239171374764592e-06,5.08489
2008-07-07,2.45,5.68,-1.0789049919484698e-05,7.638888888888887e-06,5.09395
2008-07-08,2.38,5.72,-1.191650230111769e-05,9.179438058748404e-06,5.08217
2008-07-09,2.38,5.72,-3.427021696252465e-05,2.9454022988505745e-05,5.1355
2008-07-10,2.35,5.57,-1.1857379767827523e-05,1.022544283413849e-05,5.11529
2008-07-11,2.41,5.74,-1.164874551971326e-05,8.94270338714784e-06,5.09605
2008-07-12,2.41,5.82,-1.2463343108504393e-05,9.734093067426404e-06,5.09605
2008-07-13,2.37,5.82,-1.2940982525552252e-05,9.94906080865966e-06,5.09605
2008-07-14,2.33,5.83,-1.3430096763430092e-05,1.060900550696469e-05,5.0656
2008-07-15,2.4,5.69,-1.2581699346405227e-05,9.841269841269842e-06,5.04753
2008-07-16,2.39,5.74,-3.883972468043266e-05,3.056351480420246e-05,5.05297
2008-07-17,2.4,5.72,-1.25e-05,1.030595813204509e-05,5.08586
2008-07-18,2.39,5.76,-1.2700753851196326e-05,9.94906080865966e-06,5.08171
2008-07-19,2.35,5.78,-1.3184079601990048e-05,9.841269841269842e-06,5.08171
2008-07-20,2.35,5.74,-1.3184079601990048e-05,1.0386473429951694e-05,5.08171
2008-07-21,2.3,5.74,-1.3636363636363638e-05,1.0784313725490202e-05,5.0786
2008-07-22,2.3,5.76,-1.4141414141414146e-05,1.1274509803921564e-05,5.05495
2008-07-23,2.3,5.73,-4.1666666666666686e-05,3.140096618357487e-05,5.0977
2008-07-24,2.35,5.69,-1.26865671641791e-05,9.36507936507936e-06,5.15177
2008-07-25,2.35,5.63,-1.3018242122719733e-05,1.022544283413849e-05,5.16475
2008-07-26,2.4,5.64,-1.2826797385620918e-05,1.0079365079365076e-05,5.16475
2008-07-27,2.33,5.8,-1.3680347013680352e-05,1.0628019323671492e-05,5.16475
2008-07-28,2.3,5.65,-1.4057239057239064e-05,1.119281045751634e-05,5.14509
2008-07-29,2.45,5.59,-1.2238325281803544e-05,9.546165884194052e-06,5.12923
2008-07-30,2.45,5.41,-3.599033816425119e-05,2.6388888888888885e-05,5.17818
2008-07-31,2.4,5.59,-1.2826797385620918e-05,1.0079365079365076e-05,5.1453
2008-08-01,2.3,5.65,-1.3973063973063978e-05,1.0547504025764894e-05,5.14255
2008-08-02,2.43,5.78,-1.2552640103660516e-05,9.836323575700344e-06,5.14255
2008-08-03,2.35,5.66,-1.3598673300165836e-05,1.0789049919484698e-05,5.14255
2008-08-04,2.28,5.76,-1.244918699186992e-05,9.88014253320376e-06,5.1318
2008-08-05,2.4,5.85,-1.2173202614379091e-05,9.44444444444444e-06,5.14165
2008-08-06,2.27,5.82,-3.7716615698267085e-05,3.167641325536064e-05,5.1832
2008-08-07,2.27,5.76,-1.2487257900101935e-05,9.096816114359974e-06,5.19855
2008-08-08,2.27,5.76,-1.1552837240910633e-05,9.015594541910328e-06,5.25073
2008-08-09,2.39,5.82,-1.0980006555227796e-05,8.277618592804829e-06,5.25073
2008-08-10,2.29,5.82,-1.207362377575144e-05,9.042033235581616e-06,5.25073
2008-08-11,2.35,5.48,-1.0447761194029848e-05,8.534621578099836e-06,5.37348
2008-08-12,2.35,5.75,-1.144278606965174e-05,8.695652173913036e-06,5.38814
2008-08-13,2.24,5.8,-4.012345679012345e-05,3.220255653883973e-05,5.35535
2008-08-14,2.24,5.79,-1.3203017832647452e-05,1.0570304818092429e-05,5.39085
2008-08-15,2.24,5.77,-1.328875171467764e-05,9.832841691248767e-06,5.40753
2008-08-16,2.39,5.88,-1.1307767944936078e-05,8.595988538681949e-06,5.40753
2008-08-17,2.25,5.88,-1.1282051282051286e-05,9.0669304319156e-06,5.40753
2008-08-18,2.35,5.69,-1.011608623548922e-05,8.212560386473431e-06,5.3912
2008-08-19,2.3,5.84,-1.2121212121212124e-05,1.0130718954248372e-05,5.4126
2008-08-20,2.24,5.88,-3.960905349794236e-05,2.9252704031465088e-05,5.38425
2008-08-21,2.45,5.84,-1.046698872785829e-05,8.607198748043826e-06,5.386
2008-08-22,2.4,5.87,-1.13562091503268e-05,8.65079365079365e-06,5.33061
2008-08-23,2.31,5.98,-1.0657938905673046e-05,8.50340136054422e-06,5.33061
2008-08-24,2.38,5.98,-1.191650230111769e-05,8.968253968253965e-06,5.33061
2008-08-25,2.18,5.79,-1.3190076869322144e-05,9.944115713346482e-06,5.39151
2008-08-26,2.27,5.79,-1.299694189602446e-05,9.584145549057824e-06,5.38415
2008-08-27,2.27,5.7,-3.9500509683995934e-05,2.9239766081871343e-05,5.38427
2008-08-28,2.3,5.49,-1.1616161616161618e-05,9.098228663446056e-06,5.341
2008-08-29,2.39,5.93,-1.0488364470665356e-05,7.981220657276996e-06,5.36661
2008-08-30,2.26,5.95,-1.1417859577368784e-05,9.204470742932286e-06,5.36661
2008-08-31,2.4,5.95,-1.0294117647058824e-05,8.937198067632854e-06,5.36661
2008-09-01,2.35,5.65,-1.0862354892205637e-05,8.937198067632854e-06,5.42723
2008-09-02,2.28,5.93,-1.1602303523035236e-05,8.540868454661559e-06,5.4646
2008-09-03,2.25,5.9,-4.128205128205128e-05,3.0882352941176475e-05,5.51372
2008-09-04,2.25,5.89,-1.2905982905982909e-05,9.47712418300654e-06,5.52638
2008-09-05,2.23,5.66,-1.3243894048847608e-05,9.779750164365551e-06,5.58685
2008-09-06,2.2,5.65,-1.371527777777777e-05,9.640522875816996e-06,5.58685
2008-09-07,2.35,5.8,-1.1857379767827523e-05,9.640522875816996e-06,5.58685
2008-09-08,2.25,5.67,-1.1794871794871796e-05,9.232026143790848e-06,5.5458
2008-09-09,2.3,5.65,-1.1026936026936028e-05,9.61857379767827e-06,5.68805
2008-09-10,2.25,5.66,-3.538461538461539e-05,3.106060606060605e-05,5.68982
